points : A
(0.955557, 0.249479, 0.157073)1.5(1.,0,0)
(0.1326, 0.987525, 0.0849168)1.5(1.,0,0)
(0.136603, 0.170333, 0.975872)1.5(1.,0,0)
(0.841031, 0.366499, 0.397927)1.5(1.,0,0)
(0.689786, 0.610335, 0.389469)1.5(1.,0,0)
(0.725227, 0.597281, 0.342494)1.5(0,0.7,0)
(0.442237, 0.00739492, 0.896868)1.5(0,0.7,0)
(0.898707, 0.37527, 0.226932)1.5(0,0.7,0)
(0.625687, 0.272619, 0.730886)1.5(0,0.7,0)
(0.690204, 0.317983, 0.650005)1.5(1.,0,0)
(0.0064215, 0.842528, 0.538614)1.5(0,0.7,0)
(0.797857, 0.58526, 0.14455)1.5(0,0.7,0)
(0.502004, 0.864811, 0.0096473)1.5(0,0.7,0)
(0.532077, 0.104714, 0.840196)1.5(0,0.7,0)
(0.724447, 0.0549431, 0.687137)1.5(1.,0,0)
(0.529941, 0.553489, 0.642505)1.5(1.,0,0)
(0.603554, 0.780579, 0.162537)1.5(0,0.7,0)
(0.543386, 0.573642, 0.612917)1.5(1.,0,0)
(0.0287103, 0.80276, 0.595611)1.5(0,0.7,0)
(0.784478, 0.0948747, 0.612857)1.5(0,0.7,0)
(0.958709, 0.0594486, 0.278106)1.5(0,0.7,0)
(0.124062, 0.838991, 0.529814)1.5(0,0.7,0)
(0.282331, 0.891189, 0.355066)1.5(1.,0,0)
(0.932712, 0.293609, 0.209387)1.5(1.,0,0)
(0.224911, 0.487546, 0.843632)1.5(0,0.7,0)
(0.105307, 0.893221, 0.437112)1.5(0,0.7,0)
(0.0995491, 0.971864, 0.213471)1.5(0,0.7,0)
(0.641244, 0.510597, 0.572797)1.5(1.,0,0)
(0.418869, 0.908016, 0.00746464)1.5(0,0.7,0)
(0.87245, 0.132556, 0.470384)1.5(0,0.7,0)
(0.298896, 0.953566, 0.0370579)1.5(0,0.7,0)
(0.628793, 0.472128, 0.617831)1.5(1.,0,0)
(0.140588, 0.56811, 0.810855)1.5(0,0.7,0)
(0.759696, 0.158279, 0.630722)1.5(0,0.7,0)
(0.498858, 0.507513, 0.702547)1.5(1.,0,0)
(0.372209, 0.752898, 0.542776)1.5(0,0.7,0)
(0.173849, 0.733791, 0.656755)1.5(1.,0,0)
(0.361946, 0.808745, 0.463602)1.5(0,0.7,0)
(0.697681, 0.646895, 0.307844)1.5(1.,0,0)
(0.748043, 0.660052, 0.069013)1.5(1.,0,0)
(0.967247, 0.239009, 0.0854851)1.5(0,0.7,0)
(0.547628, 0.830756, 0.0997405)1.5(0,0.7,0)
(0.285743, 0.225348, 0.931434)1.5(1.,0,0)
(0.441725, 0.587532, 0.678001)1.5(1.,0,0)
(0.487191, 0.755651, 0.437764)1.5(1.,0,0)
(0.800849, 0.567502, 0.191263)1.5(0,0.7,0)
(0.703345, 0.648928, 0.290168)1.5(1.,0,0)
(0.733622, 0.137673, 0.665466)1.5(1.,0,0)
(0.599243, 0.46114, 0.654414)1.5(1.,0,0)
(0.92555, 0.0648236, 0.373035)1.5(0,0.7,0)
(0.255705, 0.400593, 0.879852)1.5(0,0.7,0)
(0.523859, 0.537321, 0.660952)1.5(1.,0,0)
(0.370268, 0.373886, 0.850359)1.5(1.,0,0)
(0.408248, 0.513419, 0.754807)1.5(0,0.7,0)
(0.320245, 0.664566, 0.675126)1.5(1.,0,0)
(0.699438, 0.702336, 0.132328)1.5(1.,0,0)
(0.263434, 0.358743, 0.895492)1.5(1.,0,0)
(0.820395, 0.331208, 0.466104)1.5(0,0.7,0)
(0.116821, 0.969181, 0.216888)1.5(0,0.7,0)
(0.549224, 0.694361, 0.464989)1.5(1.,0,0)
(0.985004, 0.12953, 0.113967)1.5(1.,0,0)
(0.208099, 0.0763504, 0.975123)1.5(0,0.7,0)
(0.396317, 0.899478, 0.184045)1.5(0,0.7,0)
(0.502621, 0.0863601, 0.860182)1.5(0,0.7,0)
(0.708586, 0.194224, 0.678368)1.5(1.,0,0)
(0.586015, 0.623311, 0.517755)1.5(1.,0,0)
(0.176681, 0.980219, 0.0891906)1.5(1.,0,0)
(0.671569, 0.31976, 0.668393)1.5(1.,0,0)
(0.644862, 0.470411, 0.602385)1.5(1.,0,0)
(0.789793, 0.424208, 0.44303)1.5(1.,0,0)
(0.0602751, 0.976994, 0.204574)1.5(0,0.7,0)
(0.0719035, 0.36713, 0.927386)1.5(0,0.7,0)
(0.34302, 0.519703, 0.782462)1.5(0,0.7,0)
(0.0136258, 0.654631, 0.755826)1.5(0,0.7,0)
(0.576853, 0.722119, 0.381818)1.5(0,0.7,0)
(0.266693, 0.642441, 0.718432)1.5(1.,0,0)
(0.529457, 0.84712, 0.0454176)1.5(0,0.7,0)
(0.511239, 0.784364, 0.351295)1.5(0,0.7,0)
(0.73166, 0.67868, 0.0637652)1.5(1.,0,0)
(0.84253, 0.538041, 0.025605)1.5(0,0.7,0)
(0.0319331, 0.468855, 0.882698)1.5(0,0.7,0)
(0.748098, 0.320954, 0.580808)1.5(0,0.7,0)
(0.45663, 0.603554, 0.653614)1.5(1.,0,0)
(0.696482, 0.711331, 0.0944574)1.5(1.,0,0)
(0.726616, 0.423417, 0.541062)1.5(0,0.7,0)
(0.509692, 0.492195, 0.705662)1.5(1.,0,0)
(0.890499, 0.454783, 0.0135328)1.5(0,0.7,0)
(0.543401, 0.694343, 0.471808)1.5(1.,0,0)
(0.631784, 0.304614, 0.712783)1.5(1.,0,0)
(0.120806, 0.750108, 0.650188)1.5(1.,0,0)
(0.8449, 0.172978, 0.506184)1.5(0,0.7,0)
(0.587932, 0.508463, 0.629128)1.5(1.,0,0)
(0.161816, 0.739168, 0.653794)1.5(1.,0,0)
(0.612593, 0.545393, 0.572081)1.5(1.,0,0)
(0.698448, 0.206032, 0.685362)1.5(1.,0,0)
(0.323942, 0.306407, 0.895084)1.5(1.,0,0)
(0.73175, 0.15871, 0.662837)1.5(1.,0,0)
(0.510239, 0.0864483, 0.855677)1.5(0,0.7,0)
(0.93232, 0.135855, 0.335146)1.5(0,0.7,0)
(0.538592, 0.444326, 0.715886)1.5(1.,0,0)
(0.153789, 0.583332, 0.797541)1.5(0,0.7,0)
(0.0161989, 0.683413, 0.729852)1.5(1.,0,0)
(0.522361, 0.216323, 0.824829)1.5(0,0.7,0)
(0.55779, 0.691584, 0.458892)1.5(1.,0,0)
(0.415174, 0.871783, 0.260047)1.5(0,0.7,0)
(0.900019, 0.326689, 0.288515)1.5(1.,0,0)
(0.960145, 0.278586, 0.0226321)1.5(0,0.7,0)
(0.979316, 0.193299, 0.0597964)1.5(0,0.7,0)
(0.0126285, 0.476049, 0.879328)1.5(0,0.7,0)
(0.504351, 0.609149, 0.612019)1.5(1.,0,0)
(0.101728, 0.611668, 0.784547)1.5(0,0.7,0)
(0.294813, 0.57352, 0.764304)1.5(0,0.7,0)
(0.68305, 0.727118, 0.0688656)1.5(1.,0,0)
(0.6818, 0.38057, 0.624752)1.5(1.,0,0)
(0.867791, 0.489097, 0.0878865)1.5(0,0.7,0)
(0.473255, 0.593356, 0.651121)1.5(1.,0,0)
(0.692783, 0.681823, 0.234883)1.5(1.,0,0)
(0.658918, 0.491624, 0.569327)1.5(1.,0,0)
(0.581154, 0.536956, 0.611505)1.5(1.,0,0)
(0.65379, 0.656821, 0.375693)1.5(1.,0,0)
(0.765469, 0.187188, 0.615644)1.5(0,0.7,0)
(0.872826, 0.453582, 0.180106)1.5(0,0.7,0)
(0.000841721, 0.647614, 0.761968)1.5(0,0.7,0)
(0.158879, 0.223937, 0.961566)1.5(1.,0,0)
(0.639489, 0.755178, 0.144084)1.5(0,0.7,0)
(0.378344, 0.128351, 0.916723)1.5(0,0.7,0)
(0.015812, 0.83377, 0.551885)1.5(0,0.7,0)
(0.0480852, 0.819308, 0.571333)1.5(0,0.7,0)
(0.871002, 0.0424849, 0.489439)1.5(0,0.7,0)
(0.358893, 0.598853, 0.715941)1.5(0,0.7,0)
(0.0272449, 0.985881, 0.165218)1.5(0,0.7,0)
(0.490445, 0.425597, 0.760481)1.5(1.,0,0)
(0.781861, 0.36238, 0.507321)1.5(0,0.7,0)
(0.798251, 0.349587, 0.490494)1.5(0,0.7,0)
(0.523434, 0.0882505, 0.847484)1.5(0,0.7,0)
(0.843803, 0.168447, 0.509532)1.5(0,0.7,0)
(0.49045, 0.68833, 0.534472)1.5(1.,0,0)
(0.493181, 0.477465, 0.727187)1.5(1.,0,0)
(0.733909, 0.309069, 0.604859)1.5(0,0.7,0)
(0.307401, 0.580363, 0.754111)1.5(0,0.7,0)
(0.317548, 0.704426, 0.634781)1.5(1.,0,0)
(0.683441, 0.480836, 0.549277)1.5(1.,0,0)
(0.56315, 0.402691, 0.721597)1.5(0,0.7,0)
(0.593933, 0.787826, 0.163016)1.5(0,0.7,0)
(0.501795, 0.725274, 0.47136)1.5(1.,0,0)
(0.793809, 0.43696, 0.423006)1.5(1.,0,0)
(0.328209, 0.649046, 0.686308)1.5(1.,0,0)
(0.492141, 0.677864, 0.546166)1.5(1.,0,0)
(0.54296, 0.699523, 0.46461)1.5(1.,0,0)
(0.0642515, 0.996492, 0.0536299)1.5(1.,0,0)
(0.620009, 0.606779, 0.497402)1.5(1.,0,0)
(0.0610027, 0.990028, 0.12698)1.5(1.,0,0)
(0.957953, 0.0802754, 0.275466)1.5(0,0.7,0)
(0.821291, 0.413531, 0.393031)1.5(1.,0,0)
(0.740765, 0.465296, 0.484527)1.5(1.,0,0)
(0.302376, 0.925741, 0.227095)1.5(1.,0,0)
(0.464037, 0.473458, 0.74867)1.5(1.,0,0)
(0.78836, 0.00818443, 0.61516)1.5(0,0.7,0)
(0.409577, 0.140095, 0.901455)1.5(0,0.7,0)
(0.554999, 0.674462, 0.486906)1.5(1.,0,0)
(0.587415, 0.46452, 0.662695)1.5(1.,0,0)
(0.569344, 0.739193, 0.359779)1.5(0,0.7,0)
(0.370183, 0.114324, 0.921897)1.5(0,0.7,0)
(0.869007, 0.48125, 0.115)1.5(0,0.7,0)
(0.751882, 0.658428, 0.0338346)1.5(1.,0,0)
(0.405753, 0.911599, 0.065976)1.5(0,0.7,0)
(0.563853, 0.722613, 0.399874)1.5(0,0.7,0)
(0.684531, 0.137055, 0.715985)1.5(1.,0,0)
(0.4996, 0.59451, 0.630046)1.5(1.,0,0)
(0.780569, 0.570929, 0.254466)1.5(0,0.7,0)
(0.604187, 0.282489, 0.745089)1.5(0,0.7,0)
(0.945431, 0.250168, 0.208747)1.5(1.,0,0)
(0.537835, 0.251035, 0.804808)1.5(0,0.7,0)
(0.195983, 0.961905, 0.190602)1.5(1.,0,0)
(0.759323, 0.604703, 0.240339)1.5(0,0.7,0)
(0.248452, 0.0579709, 0.966908)1.5(0,0.7,0)
(0.653689, 0.756761, 0.00152039)1.5(0,0.7,0)
(0.443005, 0.421036, 0.791502)1.5(1.,0,0)
(0.45696, 0.49015, 0.742254)1.5(1.,0,0)
(0.387709, 0.909368, 0.150768)1.5(0,0.7,0)
(0.597216, 0.578951, 0.555111)1.5(1.,0,0)
(0.0743095, 0.611703, 0.787589)1.5(0,0.7,0)
(0.68343, 0.691525, 0.233914)1.5(1.,0,0)
(0.744173, 0.647729, 0.163261)1.5(1.,0,0)
(0.725341, 0.0672286, 0.685099)1.5(1.,0,0)
(0.746464, 0.665038, 0.0227127)1.5(1.,0,0)
(0.564982, 0.427253, 0.705868)1.5(0,0.7,0)
(0.716083, 0.651785, 0.249802)1.5(1.,0,0)
(0.631635, 0.770691, 0.0840976)1.5(0,0.7,0)
(0.646885, 0.000847857, 0.762587)1.5(0,0.7,0)
(0.942256, 0.273801, 0.19284)1.5(1.,0,0)
(0.0853687, 0.995168, 0.0485039)1.5(1.,0,0)
(0.310136, 0.625773, 0.715697)1.5(1.,0,0)
(0.349511, 0.786504, 0.509169)1.5(0,0.7,0)
(0.284255, 0.459138, 0.84166)1.5(0,0.7,0)
(0.412208, 0.525018, 0.744608)1.5(0,0.7,0)
(0.146074, 0.937669, 0.315341)1.5(0,0.7,0)
(0.41684, 0.907492, 0.0519986)1.5(0,0.7,0)
(0.65895, 0.194235, 0.726676)1.5(1.,0,0)
(0.601894, 0.632043, 0.488104)1.5(1.,0,0)
(0.185202, 0.683196, 0.706359)1.5(1.,0,0)
(0.648648, 0.617293, 0.445202)1.5(1.,0,0)
(0.159729, 0.677776, 0.717709)1.5(1.,0,0)
(0.590921, 0.745922, 0.307267)1.5(0,0.7,0)
(0.73358, 0.510971, 0.448072)1.5(1.,0,0)
(0.712313, 0.408317, 0.570866)1.5(0,0.7,0)
(0.609224, 0.590935, 0.528812)1.5(1.,0,0)
(0.902022, 0.157463, 0.401947)1.5(0,0.7,0)
(0.276429, 0.166189, 0.946556)1.5(0,0.7,0)
(0.718899, 0.69447, 0.0299307)1.5(1.,0,0)
(0.50708, 0.638888, 0.578526)1.5(1.,0,0)
(0.746341, 0.113695, 0.65578)1.5(1.,0,0)
(0.316884, 0.549016, 0.773412)1.5(0,0.7,0)
(0.754383, 0.027275, 0.655867)1.5(1.,0,0)
(0.890982, 0.0150234, 0.45379)1.5(0,0.7,0)
(0.409505, 0.153236, 0.899347)1.5(0,0.7,0)
(0.534832, 0.258908, 0.804314)1.5(0,0.7,0)
(0.972797, 0.229084, 0.0344527)1.5(0,0.7,0)
(0.78847, 0.233368, 0.569082)1.5(0,0.7,0)
(0.661473, 0.698899, 0.272019)1.5(1.,0,0)
(0.378265, 0.696124, 0.610185)1.5(1.,0,0)
(0.60827, 0.21414, 0.764298)1.5(0,0.7,0)
(0.709481, 0.701545, 0.0668749)1.5(1.,0,0)
(0.803738, 0.569723, 0.171524)1.5(0,0.7,0)
(0.332602, 0.92024, 0.20624)1.5(0,0.7,0)
(0.738462, 0.0982315, 0.667102)1.5(1.,0,0)
(0.873649, 0.435452, 0.21707)1.5(0,0.7,0)
(0.603563, 0.532554, 0.593378)1.5(1.,0,0)
(0.440146, 0.0171214, 0.897763)1.5(0,0.7,0)
(0.332579, 0.636953, 0.695472)1.5(1.,0,0)
(0.522927, 0.430708, 0.735553)1.5(1.,0,0)
(0.561689, 0.72912, 0.391011)1.5(0,0.7,0)
(0.736419, 0.665402, 0.122178)1.5(1.,0,0)
(0.999154, 0.0388445, 0.0135188)1.5(1.,0,0)
(0.614016, 0.273953, 0.740225)1.5(0,0.7,0)
(0.514925, 0.855387, 0.056262)1.5(0,0.7,0)
(0.678655, 0.0259973, 0.733997)1.5(1.,0,0)
(0.745771, 0.385122, 0.543605)1.5(0,0.7,0)
(0.246375, 0.761858, 0.599059)1.5(0,0.7,0)
(0.559617, 0.247022, 0.791081)1.5(0,0.7,0)
(0.486297, 0.790817, 0.37165)1.5(0,0.7,0)
(0.0184134, 0.605318, 0.795771)1.5(0,0.7,0)
(0.724173, 0.687838, 0.0495222)1.5(1.,0,0)
(0.261396, 0.540166, 0.799933)1.5(0,0.7,0)
(0.394317, 0.849949, 0.34943)1.5(1.,0,0)
(0.480028, 0.00906801, 0.877207)1.5(0,0.7,0)
(0.723668, 0.365867, 0.585188)1.5(0,0.7,0)
(0.391787, 0.708772, 0.586639)1.5(0,0.7,0)
(0.827145, 0.057648, 0.559023)1.5(0,0.7,0)
(0.180239, 0.72497, 0.66478)1.5(1.,0,0)
(0.752572, 0.475232, 0.455841)1.5(1.,0,0)
(0.148584, 0.791084, 0.593387)1.5(0,0.7,0)
(0.493612, 0.0792522, 0.866064)1.5(0,0.7,0)
(0.242553, 0.622999, 0.743667)1.5(0,0.7,0)
(0.857388, 0.315056, 0.406971)1.5(1.,0,0)
(0.524805, 0.818413, 0.234053)1.5(0,0.7,0)
(0.257451, 0.621104, 0.740236)1.5(0,0.7,0)
(0.429566, 0.354511, 0.830539)1.5(1.,0,0)
(0.840025, 0.541867, 0.0271524)1.5(0,0.7,0)
(0.848001, 0.0504729, 0.527586)1.5(0,0.7,0)
(0.780586, 0.515971, 0.352789)1.5(0,0.7,0)
(0.209598, 0.448101, 0.869065)1.5(0,0.7,0)
(0.14066, 0.227233, 0.963629)1.5(1.,0,0)
(0.365832, 0.674232, 0.641544)1.5(1.,0,0)
(0.350148, 0.785365, 0.510487)1.5(0,0.7,0)
(0.424787, 0.691738, 0.583999)1.5(0,0.7,0)
(0.689652, 0.397526, 0.605271)1.5(1.,0,0)
(0.623153, 0.628826, 0.465036)1.5(1.,0,0)
(0.659558, 0.241106, 0.711935)1.5(1.,0,0)
(0.220358, 0.775861, 0.59117)1.5(0,0.7,0)
(0.139223, 0.845293, 0.515845)1.5(0,0.7,0)
(0.9627, 0.145975, 0.227815)1.5(1.,0,0)
(0.462023, 0.876021, 0.138278)1.5(0,0.7,0)
(0.0171018, 0.251548, 0.967694)1.5(0,0.7,0)
(0.615603, 0.602052, 0.508494)1.5(1.,0,0)
(0.240032, 0.627849, 0.740399)1.5(0,0.7,0)
(0.835138, 0.240608, 0.494624)1.5(0,0.7,0)
(0.270879, 0.891315, 0.363568)1.5(1.,0,0)
(0.396646, 0.79652, 0.45632)1.5(1.,0,0)
(0.459063, 0.758013, 0.463334)1.5(1.,0,0)
(0.981133, 0.177471, 0.0766962)1.5(0,0.7,0)
(0.511525, 0.349244, 0.785093)1.5(0,0.7,0)
(0.172024, 0.974692, 0.142769)1.5(1.,0,0)
(0.0348693, 0.216386, 0.975685)1.5(0,0.7,0)
(0.349606, 0.800592, 0.486649)1.5(0,0.7,0)
(0.442058, 0.544376, 0.712909)1.5(0,0.7,0)
(0.700093, 0.70967, 0.078977)1.5(1.,0,0)
(0.155168, 0.565014, 0.810359)1.5(0,0.7,0)
(0.714978, 0.0579178, 0.696744)1.5(1.,0,0)
(0.774246, 0.365546, 0.516643)1.5(0,0.7,0)
(0.784294, 0.52633, 0.328422)1.5(0,0.7,0)
(0.613367, 0.634483, 0.470332)1.5(1.,0,0)
(0.891254, 0.408129, 0.197731)1.5(0,0.7,0)
(0.247951, 0.752225, 0.610473)1.5(0,0.7,0)
(0.556268, 0.359952, 0.749)1.5(0,0.7,0)
(0.51167, 0.701278, 0.496389)1.5(1.,0,0)
(0.866581, 0.209486, 0.452939)1.5(0,0.7,0)
(0.225182, 0.857538, 0.462516)1.5(0,0.7,0)
(0.384394, 0.632882, 0.672087)1.5(1.,0,0)
(0.656085, 0.678754, 0.329917)1.5(1.,0,0)
(0.292538, 0.221065, 0.93035)1.5(1.,0,0)
(0.580886, 0.633757, 0.510807)1.5(1.,0,0)
(0.645251, 0.253788, 0.720585)1.5(1.,0,0)
(0.0573238, 0.642211, 0.764381)1.5(0,0.7,0)
(0.574743, 0.0746673, 0.814921)1.5(0,0.7,0)
(0.0199473, 0.804481, 0.593643)1.5(0,0.7,0)
(0.545923, 0.61003, 0.574309)1.5(1.,0,0)
(0.634848, 0.522693, 0.569)1.5(1.,0,0)
(0.652626, 0.745432, 0.135683)1.5(1.,0,0)
(0.473986, 0.880206, 0.0239777)1.5(0,0.7,0)
(0.653274, 0.0628078, 0.754512)1.5(0,0.7,0)
(0.72717, 0.184368, 0.661236)1.5(1.,0,0)
(0.776431, 0.400412, 0.486647)1.5(1.,0,0)
(0.0692014, 0.358111, 0.931111)1.5(0,0.7,0)
(0.900551, 0.353356, 0.253274)1.5(0,0.7,0)
(0.279651, 0.0492272, 0.958839)1.5(0,0.7,0)
(0.598804, 0.239267, 0.76432)1.5(0,0.7,0)
(0.282862, 0.739659, 0.61065)1.5(0,0.7,0)
